product_name,category,avg_rating,avg_price,review_count,text
Pick Ur Needs Bluetooth LED Bulb Colourful Built-in Audio Speaker Music Player W,Pick Needs,4.2727272727272725,399.0,11,Brilliant Highly recommended Super! Super! Terrific purchase Classy product Simply awesome Excellent Terrific Not recommended at all
"Pigeon Favourite 15024 500 W Juicer Mixer Grinder (4 Jars, White)",Pigeon Favourite,3.219409282700422,2099.0,237,Really Nice Very Good Wonderful Did not meet expectations Brilliant Classy product Just wow! Waste of money! Terrible product Did not meet expectations
"Pigeon Favourite Electric Kettle??(1.5 L, Silver, Black)",Pigeon Favourite,3.887174028738691,699.0,1879,Pretty good Brilliant Value-for-money Fabulous! Awesome Very Good Just wow! Terrific purchase Utterly Disappointed Super!
"Pigeon Glory 550 W Mixer Grinder (Multicolor, 3 Jars) with IB 3 Ltr Pressure Coo",Pigeon Glory,3.4069767441860463,2995.0,86,Mind-blowing purchase Best in the market! Just okay Terrific purchase Really Nice Very Good Good Did not meet expectations Fabulous! Best in the market!
Pigeon Supremo Wet Grinder??(Cherry Red),Pigeon Supremo,3.8,3399.0,95,Super! Classy product Brilliant Brilliant Must buy! Excellent Just wow! Super! Waste of money! Great product
Ponmani Nano Tech Wet Grinder??(Multicolor),Ponmani Nano,4.25,3999.0,20,Just wow! Worth every penny The best at the price point Terrific purchase Wonderful Could be way better Worthless Really Nice Just wow! Simply awesome
Ponmani Power Plus Tilting Wet Grinder??(Red),Ponmani Power,4.266666666666667,8699.0,30,Simply awesome Fabulous! Simply awesome Brilliant Simply awesome Must buy! Decent product Good quality product Classy product Perfect product!
Ponmani Power Wet Grinder??(Red),Ponmani Power,4.1,7499.0,10,Fabulous! Wonderful Easy to grind..!! Very poor Fair Excellent Good quality product Must buy! Value-for-money Best in the market!
Portronics 20 W 3 A Mobile Charger Adapto 45 with Dual Port Fast Charger??(White,Portronics,4.2631578947368425,343.0,19,Does the job Classy product Terrific purchase Mind-blowing purchase Perfect product! Not recommended at all Best in the market! Delightful Highly recommended Awesome
Portronics POR-122 MODESK Universal Mobile Holder (Black) Mobile Holder,Portronics MODESK,4.165,127.0,200,Best in the market! Classy product Decent product Terrific purchase Mind-blowing purchase Must buy! Just wow! Classy product Excellent Just wow!
Preethi Iconic WG-908 Wet Grinder??(Pink),Preethi Iconic,4.325,9799.0,40,Good choice Mind-blowing purchase Very Good Brilliant Just wow! Very Good Worth the money Worthless Moderate Bad quality
"Preethi WG 907 Wet Grinder??(Purple, White, Silver)",Preethi,3.875,7079.0,24,Good Terrific Delightful Just okay Brilliant Really Nice Super! Nice product Just wow! Just wow!
Preethi WG-905 Wet Grinder??(Purple),Preethi Wet,3.413793103448276,5149.0,29,Mind-blowing purchase Best in the market! Nice product Worst experience ever! Just okay Classy product Mind-blowing purchase Not good Good choice Good choice
Prerana Microfibre Solid Cushion Pack of 5(White),Prerana Microfibre,2.663157894736842,258.0,190,Very poor Highly recommended Worthless Must buy! Good Fair Utterly Disappointed Hated it! Super! Worst experience ever!
"Prestige Atlas Delight Electric Rice Cooker??(1.8 L, Blue)",Prestige Atlas,3.15,2399.0,100,Mind-blowing purchase Terrific purchase Very Good Good quality product Value-for-money Simply awesome Terrific purchase Fabulous! Horrible Delightful
Prestige CleanHome Fruit and Vegetable Cleaner (P0Z 1.0 ) 230 Volts Food Process,Prestige CleanHome,4.351851851851852,2695.0,108,Excellent Need of these days. Value-for-money An investment in health Terrific purchase Pretty good Decent product Must buy! Just wow! Value-for-money
"Prestige PRWO 1.8-2 Electric Rice Cooker with Steaming Feature??(1.8 L, White)",Prestige PRWO,2.77,2454.0,100,Worth every penny Terrific purchase Terrific Terrific purchase Wonderful Wonderful Absolute rubbish! Great product Awesome Good choice
Prestige PWG 07 Wet Grinder??(Black),Prestige PWG,3.8766233766233764,4330.0,154,Super! Best in the market! Just wow! Just wow! Wonderful Must buy! Wonderful Wonderful Nice Don't waste your money
Prestige PWG 08 Wet Grinder??(Black),Prestige PWG,3.54,4000.0,100,Classy product Nice product Must buy! Terrific Worthless Simply awesome Worthless Waste of money! Worthless Did not meet expectations
Prestige PWG 09 Wet Grinder with Timer??(Black),Prestige PWG,3.6792452830188678,5300.0,53,Terrific purchase Brilliant Great product Hated it! Slightly disappointed Not good Highly recommended Expected a better product Super! Great product
"Prestige Plus Atlas 750 W Juicer Mixer Grinder (4 Jars, Blue, White)",Prestige Plus,4.043141592920354,3249.0,904,Classy product Nice Brilliant Just wow! Best in the market! Nice Delightful Fabulous! Perfect product! Super!
PrintStar 12A / Q2612A Compatible Toner Cartridge For Hp1005 Canon 2900B Black I,PrintStar,2.29,489.0,100,Great product Very poor Very poor Excellent Just wow! Horrible Don't waste your money Absolute rubbish! Very poor Don't waste your money
Printed Men Three Fourths,Printed Men,4.107334525939177,377.3550983899821,1118,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Pureit Advanced Plus RO+MF+MP 7 L RO + MF Water Purifier(Black),Pureit Advanced,4.5732323232323235,7799.0,396,Mind-blowing purchase Highly recommended Classy product Great product Very Good Terrific purchase Very Good Highly recommended Unsatisfactory Hated it!
Pureit Max Water Saver 10 L RO + UV + MF Water Purifier with Eco Recovery Techno,Pureit Max,4.0,13999.0,290,Perfect product! Terrific Terrible product Utterly Disappointed Just wow! Good quality product Horrible Hated it! Mind-blowing purchase Worth every penny
"QUANTUM QHM9850 Mechanical Keyboard Wired USB Gaming Keyboard(Grey, Black)",QUANTUM Mechanical,4.565217391304348,1499.0,23,Terrific purchase Perfect product! Excellent Simply awesome Terrific purchase Awesome Mind-blowing purchase Must buy! Terrific Good choice
Qozent Hand Gloves For Kitchen Dish Washing Combo- Reusable Rubber Silicon House,Qozent Hand,3.06,199.0,100,Worth every penny Just wow! Delightful Not recommended at all Useless product Very Good Bad quality Good Don't waste your money Unsatisfactory
Qubo Outdoor Cam by HERO GROUP IP65 1080p Full HD CCTV with Intruder Alarm Syste,Qubo Outdoor,3.4615384615384617,2990.0,182,Satisfied with the camera Good Experience Must buy! Good product by Hero Good set of features Super! Mind-blowing purchase Best in the market! Best in the market! Worth every penny
Qubo Smart Cam 360 Q100 by HERO GROUP 1080p FHD WiFi CCTV with Intruder Alarm Sy,Qubo Smart,4.3173076923076925,2390.0,104,Good Camera by Hero Good choice Best in the market! Super! Terrific Super! Excellent product from Qubo Wonderful Did not meet expectations Simply awesome
Qubo Smart Cam 360 by HERO GROUP 1080p Full HD WiFi CCTV with Intruder Alarm Sys,Qubo Smart,3.574468085106383,2490.0,47,Mind-blowing purchase at this Price Point Wonderful Awesome Terrific purchase Slightly disappointed Hated it! Mind-blowing purchase Excellent Awesome Must buy!
"RATNA'S Plastic Chair(Finish Color - BLUE, Pre-assembled)",Plastic,3.576923076923077,849.0,52,Awesome Just okay Expected a better product Fair Terrific purchase Worth every penny Nice product Fabulous! Excellent Good choice
"RATNA'S Plastic Chair(Finish Color - GREEN, Pre-assembled)",Plastic,3.576923076923077,849.0,52,Awesome Just okay Expected a better product Fair Terrific purchase Worth every penny Nice product Fabulous! Excellent Good choice
"RATNA'S Plastic Chair(Finish Color - Pink, DIY(Do-It-Yourself))",Plastic,3.84,849.0,50,Decent product Best in the market! Just wow! Highly recommended Terrific Unsatisfactory Really Nice Does the job Best in the market! Really Nice
"RBGIIT Latex Rubber Pink Special Dish Kitchen Platform Washing,Home Bathroom Gar",RBGIIT Latex,3.790909090909091,169.0,110,Don't waste your money Utterly Disappointed Delightful Absolute rubbish! Moderate Fabulous! Expected a better product Wonderful Expected a better product Must buy!
RBGIIT Pack of 8 Stainless Steel Stainless Steel Copper Bottom Cooking & Serving,RBGIIT Pack,3.885,650.0,200,Awesome Just okay Nice Worth every penny Wonderful Must buy! Good Moderate Horrible Very Good
RBGIIT Silicon Dish Washing Gloves For Kitchen Scrubbing Pet Grooming Car Bathro,RBGIIT Silicon,4.25,169.0,16,Terrific Absolute rubbish! Did not meet expectations Classy product Super! Good quality product Worth the money Worth the money Simply awesome Excellent
"RIAN Animal Single Mink Blanket for  Mild Winter(Polyester, Brown, Grey)",RIAN Animal,4.162374821173104,599.0,1398,Good quality product Terrific purchase Best in the market! Delightful Good choice Brilliant Moderate Terrific Simply awesome Fabulous!
RIYUZONE Silicone Body Scrub Belt And Mild Exfoliator Scrub Pad(Medium),RIYUZONE Silicone,2.9767441860465116,149.0,86,Very poor Worthless Don't waste your money Moderate Utterly Disappointed Must buy! Terrific Fabulous! Expected a better product Good choice
"ROYAL TREND Fabric Sofa(Finish Color - Pink, Pre-assembled)",ROYAL TREND,3.54,464.0,100,Fabulous! Terrific purchase Does the job Mind-blowing purchase Really Nice Fabulous! Brilliant Super! Wonderful Awesome
RPM Euro Games Gaming Keyboard and Mouse Combo | Keyboard - With 7 Color Backlit,RPM Euro,4.05,999.0,100,Terrific Nice product Wonderful Brilliant Great product Really Nice Nice product Very Good Excellent Nice product
"RSV Jewelery Organizers(Red, Black, Plastic)",RSV Jewelery,4.8,299.0,10,Really Nice Excellent Terrific Very Good Wonderful Classy product Awesome Highly recommended Best in the market! Terrific purchase
"RSV Jewelery Organizers(Red, Plastic)",RSV Jewelery,4.49,204.0,100,Worth every penny Awesome Simply awesome Nice product Terrific Just okay Pretty good Mind-blowing purchase Great product Good quality product
Realistic Store Printed Happy Birthday Multi Dot Foil Letter Balloon With HD Mul,Realistic Store,4.17,233.0,100,Worth every penny Simply awesome Just wow! Perfect product! Perfect product! Wonderful Awesome Brilliant Worth every penny Very Good
Realistic Store Solid Happy Birthday Decoration Kit Combo - 53 Pcs Birthday Bann,Realistic Store,4.111111111111111,214.0,72,Worth every penny Simply awesome Simply awesome Perfect product! Expected a better product Don't waste your money Worth every penny Wonderful Terrific purchase Must buy!
RedShell High Quality 2000 W Shock Proof Immersion Heater Rod??(Water),RedShell High,4.3310344827586205,290.0,290,Absolute rubbish! Awesome Awesome Fair Nice Worth the money Super! Fair Excellent Terrific
RedShell SmartBuy ISI Mark Shock-Proof & Water-Proof 2000 W Immersion Heater Rod,RedShell SmartBuy,4.291666666666667,399.0,48,Best in the market! Very Good Must buy! Mind-blowing purchase Mind-blowing purchase Terrific Wonderful Terrific purchase Worth every penny Slightly disappointed
"Revital Men Multivitamin with Calcium, Zinc & Ginseng for Immunity, Strong Bones",Revital Men,4.376666666666667,240.0,300,Terrible product Perfect product! Really Nice Brilliant Great product Must buy! Terrific purchase Highly recommended Worth the money Worst experience ever!
"RinkiHF Blue Acrylic Carpet(132 cm,  X 183 cm, Rectangle)",RinkiHF Blue,4.06,299.0,100,Does the job Worth every penny Just wow! Great product Fair Super! Worth the money Terrible product Good choice Just okay
Rixen Cricket Net 20x10 Feet Cricket Net(Blue),Rixen Cricket,3.75,349.0,80,Highly recommended Awesome Must buy! Classy product Best in the market! Classy product Delightful Worst experience ever! Nice product Utterly Disappointed
"Riyahandlooms Cotton Floor Mat(Blue, Large, Pack of 2)",Riyahandlooms Cotton,2.655,189.0,200,Does the job Useless product Absolute rubbish! Utterly Disappointed Delightful Worthless Nice Horrible Best in the market! Very poor
Rock Crawler Waterproof Remote Controlled Rock Crawlerr RC Monster Truck (Blue)?,Rock Crawler,2.6538461538461537,1249.0,26,Classy product Terrific purchase Best in the market! Good toy. Worst experience ever! Bad quality Worthless Must buy! Just okay Very poor
"Rudra creations Metal Desk Chair(Finish Color - Blue, DIY(Do-It-Yourself))",Rudra creations,3.3,645.0,10,Very poor Brilliant Slightly disappointed Classy product Must buy! Highly recommended Bad quality Wonderful Worthless Just okay
"S . K Store Carbon Steel Collapsible Wardrobe(Finish Color - Black, DIY(Do-It-Yo",Other,3.1133333333333333,655.0,300,Mind-blowing purchase Really Nice Wonderful Best in the market! Wonderful Great product Must buy! Awesome Worth every penny Super!
SAISWAR OXO Bio deagradable Dustbin garbage cover medium pack of 3 (19X21)inch b,SAISWAR OXO,3.1333333333333333,176.0,120,Wonderful Must buy! Super! Best in the market! Not recommended at all Value-for-money Decent product Really Nice Hated it! Worst experience ever!
SAMSUNG 198 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer(Camel,SAMSUNG,4.158088235294118,16490.0,272,Fabulous! Mind-blowing purchase Perfect product! Must buy! Perfect product! Classy product Moderate Excellent Just wow! Great product
"SAMSUNG 23 L Solo Microwave Oven(MS23A301TAK, Black)",SAMSUNG,4.162921348314606,6099.0,178,Excellent Super! A perfect Deepawali Gift for my Mom Brilliant Perfect solo m/w for solely reheating Terrific Brilliant Terrific purchase Super! Worth every penny
"SAMSUNG 253 L Frost Free Double Door 3 Star Refrigerator(Elegant Inox, RT28A3453",SAMSUNG,4.528662420382165,24490.0,1727,Worth the money Mind-blowing purchase Just wow! Value-for-money Pretty good Great product Fabulous! Wonderful Just okay Best in the market!
"SAMSUNG 28 L Convection & Grill Microwave Oven(MC28A5013AK, Black)",SAMSUNG,4.2372093023255815,10890.0,430,Excellent Highly recommended Excellent Terrific purchase Fabulous! Classy product Awesome Worth the money Amazing! Brilliant
"SAMSUNG 28 L Convection Microwave Oven(MC28A5025VP, Black with Pattern)",SAMSUNG,4.578947368421052,14190.0,38,Excellent Very Good Best in the market! Must buy! Classy product Mind-blowing purchase Simply awesome Worth every penny Best in the market! Perfect product!
SAMSUNG DW60M5042FS/TL Free Standing 13 Place Settings Dishwasher,SAMSUNG Free,3.533333333333333,29390.0,15,Great product Wonderful Not good Very poor Good choice Did not meet expectations Excellent Wonderful Perfect product! Brilliant
SAMSUNG DW60M5042FW/TL Free Standing 13 Place Settings Dishwasher,SAMSUNG Free,3.8,33990.0,10,Horrible Just wow! Wonderful Decent product Great product Just okay Worth the money Best in the market! Fair Wonderful
SAMSUNG EVO Plus 64 GB MicroSDXC Class 10 95 MB/s  Memory Card(With Adapter),SAMSUNG EVO,4.424212106053027,649.0,1999,Simply awesome Classy product Great product Must buy! Classy product Mind-blowing purchase Brilliant Fair Mind-blowing purchase Perfect product!
"SAMSUNG Original 25W , USB -C Compatible Power Adaptor for all Samsung Devices (",SAMSUNG Original,3.988235294117647,1299.0,170,Really Nice Good quality product Fabulous! Just wow! Highly recommended Really Nice Wonderful Just wow! Mind-blowing purchase Moderate
"SB 30 W 4 A Mobile 30W -VOOC,DART,FLASH with Type-C Cable Charging Adapter Trave",Other,3.142857142857143,399.0,14,Wonderful Great product Utterly Disappointed Nice product Pretty good Worth every penny Worth every penny Nice product Unsatisfactory Not good
"SB 33 W 4 A Mobile 33W -VOOC,DART,FLASH DH561 with Type-C Cable Charging Adapter",Other,3.658536585365854,399.0,41,Excellent Terrific purchase Decent product Good Must buy! Does the job Terrible product Terrible product Pretty good Waste of money!
"SHF Cotton Door Mat(Multicolor, Medium, Pack of 5)",SHF Cotton,4.293333333333333,194.0,300,Brilliant Brilliant Wonderful Super! Simply awesome Best in the market! Fair Excellent Does the job Awesome
"SHF Cotton Floor Mat(Multicolor, Medium, Pack of 5)",SHF Cotton,4.247272727272727,199.0,275,Mind-blowing purchase Wonderful Terrific purchase Mind-blowing purchase Must buy! Brilliant Really Nice Simply awesome Terrific purchase Mind-blowing purchase
"SHF Velvet Door Mat(Multicolor, Large, Pack of 5)",SHF Velvet,3.36,160.0,200,Excellent Classy product Great product Mind-blowing purchase Worth every penny Terrific purchase Good quality product Worth every penny Did not meet expectations Perfect product!
"SIE STORE Solid Single Comforter for  Mild Winter(Microfiber, Maroon & Grey)",SIE STORE,3.53125,901.0,32,Does the job Excellent Awesome Worth the money Nice product Very Good Worth the money Brilliant Did not meet expectations Good quality product
SMBT Anti Theft System Security Pad Lock with Burglar Smart Alarm Siren Motion S,SMBT Anti,4.555555555555555,388.0,18,Must buy! Perfect product! Terrific purchase Mind-blowing purchase Decent product Awesome Value-for-money Wonderful Perfect product! Perfect product!
"SOS JOVO IP Dual Antenna Wi-Fi CCTV CAMERA Wireless, HD IP Security Camera CCTV,",SOS JOVO,4.2,1449.0,10,Nice product Wonderful Mind-blowing purchase Good Delightful Great product Terrific Perfect product! Must buy! Useless product
"SPANGLE Printed King Mink Blanket for  Heavy Winter(Microfiber, Maroon)",SPANGLE Printed,3.96,840.0,200,Wonderful Wonderful Highly recommended Wonderful Terrific Bad quality Mind-blowing purchase Worth the money Awesome Worth every penny
